FILE_NAME,CATEGORY,TOTAL_TOKENS(excluding_spaces),TOTAL_SENTENCES,TOTAL_LINES,TOTAL_WORDS,UNIQUE_WORDS
Schemes-for-Mariculture.txt,Policies-and-Schemes,780,27,104,780,317
Schemes-for-Ornamental-Fisheries.txt,Policies-and-Schemes,627,18,74,627,158
Schemes-on-Seeds.txt,Policies-and-Schemes,906,40,109,906,231
Seaweed-Culture.txt,Policies-and-Schemes,533,19,53,533,277
SFURTI.txt,Policies-and-Schemes,1454,47,110,1454,563
Social-Accountability-in-MGNREGS.txt,Policies-and-Schemes,425,12,45,425,212
Social-Audit-and-accountability-.txt,Policies-and-Schemes,1844,66,72,1844,548
Social-Audit-Gram-Sabha-in-MGNREGA.txt,Policies-and-Schemes,2635,47,191,2635,809
Social-Audit-of-MGNREGA.txt,Policies-and-Schemes,1988,93,151,1988,620
Soil-Health-Card.txt,Policies-and-Schemes,759,40,51,759,284
Strategy-for-vulnerable-groups-under-MGNREGA.txt,Policies-and-Schemes,757,16,63,757,290
Sub-Mission-on-Agroforestry-(SMAF).txt,Policies-and-Schemes,1464,52,45,1464,536
Works-and-their-Execution.txt,Policies-and-Schemes,1496,39,142,1496,585
Asafoetida.txt,Post-Harvest-Technologies,642,31,42,642,312
Dammar.txt,Post-Harvest-Technologies,1054,43,69,1054,474
Drying.txt,Post-Harvest-Technologies,1047,43,111,1047,380
Food-Safety-Standards-_-Codex.txt,Post-Harvest-Technologies,924,36,50,924,345
Guar-Gum.txt,Post-Harvest-Technologies,1423,59,134,1423,604
Guggul.txt,Post-Harvest-Technologies,873,36,50,873,428
Gum-Arabic.txt,Post-Harvest-Technologies,1526,60,103,1526,642
Gum-Ghatti.txt,Post-Harvest-Technologies,983,54,64,983,453
Gum-Karaya.txt,Post-Harvest-Technologies,1190,44,64,1190,560
Harvesting.txt,Post-Harvest-Technologies,488,19,17,488,223
Integrated-Cold-Chain-Availability-Platform-.txt,Post-Harvest-Technologies,538,26,35,538,264
Low-cost-Ginger-storage-structure.txt,Post-Harvest-Technologies,1086,55,40,1086,405
Machineries-used-in-pulses-processing.txt,Post-Harvest-Technologies,1343,78,43,1343,517
Mandarin-Post-Harvest-Managment.txt,Post-Harvest-Technologies,4,1,1,4,4
Milling-of-Pulses.txt,Post-Harvest-Technologies,3677,193,157,3677,911
Mini-Dal-Mills.txt,Post-Harvest-Technologies,1924,106,43,1924,599
Natural-plant-resins-and-gums.txt,Post-Harvest-Technologies,775,35,37,775,331
Organic-Food.txt,Post-Harvest-Technologies,596,27,61,596,252
Pest-management-for-stored-grains.txt,Post-Harvest-Technologies,932,46,71,932,431
Post-harvest-Systems-of-Pulses.txt,Post-Harvest-Technologies,1975,82,87,1975,676
Pre-drying-in-pulses.txt,Post-Harvest-Technologies,298,15,25,298,154
Preparation-of-Ber-candy.txt,Post-Harvest-Technologies,471,23,27,471,239
Primary-and-secondary-storage-insects.txt,Post-Harvest-Technologies,2185,129,304,2185,670
Quality-standards-of-marketable-pulses.txt,Post-Harvest-Technologies,1207,60,63,1207,478
Rice-Milling-.txt,Post-Harvest-Technologies,1704,77,52,1704,574
Rosin.txt,Post-Harvest-Technologies,2624,109,93,2624,863
Salai.txt,Post-Harvest-Technologies,1072,56,67,1072,470
Solar-powered-vending-cart.txt,Post-Harvest-Technologies,327,14,27,327,200
Storage-insect-Pests-management-gadgets-from-TNAU.txt,Post-Harvest-Technologies,2315,98,106,2315,687
Storage-of-pulses.txt,Post-Harvest-Technologies,2112,98,67,2112,695
Stored-Grain-Pests-and-Their-Control.txt,Post-Harvest-Technologies,4197,198,250,4197,1264
Support-for-Cold-storage.txt,Post-Harvest-Technologies,238,8,17,238,115
Technologies-for-ripening-fruits.txt,Post-Harvest-Technologies,918,38,41,918,376
Technologies-from-CIPHET.txt,Post-Harvest-Technologies,14524,626,1165,14524,2611
Technology-based-Entrepreneurship--Programmes-.txt,Post-Harvest-Technologies,903,46,202,903,384
Threshing.txt,Post-Harvest-Technologies,730,32,21,730,287
Trading-of-Pulses.txt,Post-Harvest-Technologies,16,1,7,16,14
Value-addition-in-Pineapple.txt,Post-Harvest-Technologies,1019,47,341,1019,387
Breeds-_-availability.txt,Poultry,3076,108,418,3076,976
Broiler-Production-Technology-For-North-Eastern-Hill-Region.txt,Poultry,1749,92,177,1749,701
Broiler-Production.txt,Poultry,266,11,38,266,183
Brooding-management.txt,Poultry,303,17,33,303,162
Brooding.txt,Poultry,1996,94,216,1996,690
Emu-Farming.txt,Poultry,2508,135,413,2508,942
External-Parasites-of-Chickens-and-Ducks.txt,Poultry,651,38,34,651,254
Feeding-Chickens-and-Ducks.txt,Poultry,820,42,88,820,343
Feeding-management.txt,Poultry,2926,159,663,2926,765
Grower-management.txt,Poultry,613,37,56,613,267
Health-management.txt,Poultry,465,15,143,465,234
Housing-for-Chickens-and-Ducks.txt,Poultry,648,32,52,648,252
Housing-management.txt,Poultry,1089,70,156,1089,446
Incubators-and-Brooders.txt,Poultry,868,42,54,868,292
Internal-Parasites-of-Chickens-and-Ducks.txt,Poultry,605,35,41,605,233
Keeping-Chickens-and-Ducks.txt,Poultry,662,33,45,662,250
Layer-management.txt,Poultry,551,29,81,551,245
Layer-strains-_-suppliers.txt,Poultry,1163,19,149,1163,321
Model-Bankable-Project-on-Indigenous-Poultry-Farming.txt,Poultry,1484,66,69,1484,556
Model-bankable-project-on-poultry-layer-farming.txt,Poultry,1304,60,97,1304,550
Narmada-Nidhi---A-hybrid-variety-of-chicken.txt,Poultry,364,17,22,364,181
Problems-caused-by-poor-feed.txt,Poultry,331,15,39,331,170
Quail-Farming.txt,Poultry,1273,53,187,1273,542
Turkey-Farming.txt,Poultry,2589,124,545,2589,988
Agricultural-Marketing.txt,State-specific-schemes-for-farmers,594,26,100,594,259
Agriculture-Department.txt,State-specific-schemes-for-farmers,749,32,112,749,289
Agronomy.txt,State-specific-schemes-for-farmers,446,33,80,446,216
Animal-Husbandary-and-Veterinary-Department.txt,State-specific-schemes-for-farmers,155,6,50,155,72
Coconut-Development-Programme.txt,State-specific-schemes-for-farmers,406,24,36,406,179
Development-of-Manures-_-Fertilizers.txt,State-specific-schemes-for-farmers,365,36,58,365,163
Fisheries-Department.txt,State-specific-schemes-for-farmers,197,11,45,197,124
Horticultural-Development-Programme--.txt,State-specific-schemes-for-farmers,215,9,24,215,127
Horticulture-.txt,State-specific-schemes-for-farmers,802,32,161,802,307
Horticulture-Department.txt,State-specific-schemes-for-farmers,148,8,32,148,94
Human-Resource-Development--.txt,State-specific-schemes-for-farmers,119,5,13,119,79
Integrated-Farming-.txt,State-specific-schemes-for-farmers,727,33,78,727,263
Integrated-Pest-and-Disease-Management-.txt,State-specific-schemes-for-farmers,202,9,24,202,110
Livelihood-Support-Service-.txt,State-specific-schemes-for-farmers,123,6,17,123,78
Machineries-and-Equipments--.txt,State-specific-schemes-for-farmers,276,10,28,276,114
Machinery-_-Technology.txt,State-specific-schemes-for-farmers,318,18,46,318,155
Mechanization-and-Technology.txt,State-specific-schemes-for-farmers,4662,60,559,4662,709
Organic-Farming-Programme--.txt,State-specific-schemes-for-farmers,535,23,62,535,205
Soil-and-Water-Conservation.txt,State-specific-schemes-for-farmers,481,27,85,481,229
"Soil-Health,-Soil-Conservation-and-Fertilizers.txt",State-specific-schemes-for-farmers,618,23,124,618,268
State-specific-strategies-for-doubling-farmers_-income.txt,State-specific-schemes-for-farmers,293,10,13,293,173
Training-_-Extension-for-Farmers.txt,State-specific-schemes-for-farmers,457,32,80,457,216
A-Successful-Betel-Vine-Cultivator.txt,Women-and-agriculture,598,37,27,598,303
A-Successful-Dairy-Farm-Intervention.txt,Women-and-agriculture,372,20,13,372,183
A-Successful-Integrated-Farming-Model.txt,Women-and-agriculture,199,10,34,199,141
Adoption-of-High-Yielding-Groundnut-Variety-Dharani.txt,Women-and-agriculture,303,11,61,303,180
Ahead-with-Small-Holding.txt,Women-and-agriculture,637,33,34,637,306
Azolla-as-Livestock-Feed.txt,Women-and-agriculture,351,23,24,351,188
Beekeeping---A-Sustainable-Income-S.txt,Women-and-agriculture,444,15,25,444,234
Black-Gram-Cultivation-with-New-Technology.txt,Women-and-agriculture,429,21,52,429,230
"Climate-Change,-Impact-and-Adaptation--Gender-Perspective-in-Indian-Context.txt",Women-and-agriculture,1599,66,45,1599,496
Coconut-Based-Mixed-Farming-for-Livelihood-Support.txt,Women-and-agriculture,446,20,25,446,233
Crop-Diversification---Success-Story-of-a-Woman-Farmer.txt,Women-and-agriculture,247,20,23,247,147
Dairy-Farmer-Engineered-her-Success-through-Technology.txt,Women-and-agriculture,448,22,27,448,237
Determination-and-Courage-Lead-to-Success.txt,Women-and-agriculture,856,41,96,856,424
Drudgery-reducing-technologies-for-women.txt,Women-and-agriculture,5855,339,627,5855,1283
Empowering-Women-Through-Natural-Farming.txt,Women-and-agriculture,587,30,24,587,269
Empowerment-through-Integrated-Farming-System.txt,Women-and-agriculture,570,28,25,570,287
Goatery-as-a-Successful-Venture.txt,Women-and-agriculture,385,18,24,385,198
Hybrid-Maize-Cultivation-.txt,Women-and-agriculture,358,23,27,358,205
Income-Enhancement-Through-Agriculture.txt,Women-and-agriculture,437,24,23,437,213
Integrated-Agro-Forestry-Model.txt,Women-and-agriculture,462,27,24,462,233
Integrated-Farming-and-Kitchen-Gardening.txt,Women-and-agriculture,366,18,76,366,213
Journey-of-Nurse-to-Become-a-Farmer.txt,Women-and-agriculture,852,35,43,852,394
Lemongrass-Farming-as-an-enterprise.txt,Women-and-agriculture,614,30,23,614,279
Mahila-Kisan-Sashaktikaran-Pariyojana.txt,Women-and-agriculture,574,19,40,574,295
Mushroom-Cultivation-Conferred-Recognition.txt,Women-and-agriculture,578,30,32,578,287
Protected-Cultivation-and-Farm-Mechnisation.txt,Women-and-agriculture,422,23,31,422,235
Protective-clothing-for-farm-workers.txt,Women-and-agriculture,184,6,23,184,112
Role-of-women-in-agriculture-and-its-allied-fields.txt,Women-and-agriculture,740,33,53,740,350
Scientific-Intervention-in-Dairy-Farming.txt,Women-and-agriculture,510,20,29,510,255
SHGs-of-Ganjam-blossoming-along-with-their-Gerbera-Plantation-Initiative.txt,Women-and-agriculture,573,30,19,573,272
Slatted-Floor-Goat-Farming.txt,Women-and-agriculture,553,32,40,553,278
Special-provisions-for-women-farmers-in-national-schemes.txt,Women-and-agriculture,4722,226,792,4722,998
Success-in-Agro-Forestry.txt,Women-and-agriculture,680,45,28,680,295
Success-Story-of-Cultivation-of-Potato.txt,Women-and-agriculture,312,18,19,312,174
Tools-and-equipments-to-reduce-women-drudgery.txt,Women-and-agriculture,1425,72,116,1425,570
Wings-of-Self-Confidence--Success-through-Goat-Rearing-Practice.txt,Women-and-agriculture,1381,56,68,1381,578
